Bench_Name,Score
AMD Turion II Neo N40L Dual-Core,634
AMD Turion II Neo N54L Dual-Core,869
AMD Turion II P520 Dual-Core,870
AMD Turion II P540 Dual-Core,922
AMD Turion II P560 Dual-Core,913
AMD Turion II Ultra Dual-Core Mobile M600,955
AMD Turion II Ultra Dual-Core Mobile M620,814
AMD Turion II Ultra Dual-Core Mobile M640,1034
AMD Turion II Ultra Dual-Core Mobile M660,1011
AMD Turion Neo X2 Dual Core L625,468
AMD Turion X2 Dual Core L510,603
AMD Turion X2 Dual Core Mobile RM-70,497
AMD Turion X2 Dual Core Mobile RM-76,691
AMD Turion X2 Dual-Core Mobile RM-70,612
AMD Turion X2 Dual-Core Mobile RM-72,656
AMD Turion X2 Dual-Core Mobile RM-74,652
AMD Turion X2 Dual-Core Mobile RM-75,733
AMD Turion X2 Dual-Core Mobile RM-76,799
AMD Turion X2 Dual-Core Mobile RM-77,562
AMD Turion X2 Ultra Dual-Core Mobile ZM-80,506
AMD Turion X2 Ultra Dual-Core Mobile ZM-82,645
AMD Turion X2 Ultra Dual-Core Mobile ZM-84,802
AMD Turion X2 Ultra Dual-Core Mobile ZM-85,828
AMD Turion X2 Ultra Dual-Core Mobile ZM-86,695
AMD Turion X2 Ultra Dual-Core Mobile ZM-87,783
AMD TurionX2 Dual Core Mobile RM-70,536
AMD TurionX2 Dual Core Mobile RM-72,471
AMD TurionX2 Ultra DualCore Mobile ZM-85,841
AMD TurionX2 Ultra DualCore Mobile ZM-87,599
AMD V105,184
AMD V120,390
AMD V140,422
AMD V160,360
AMD Z-01,305
AMD Z-60 APU,262
AMD-K6 3D,59
AMD-K6-III,70
AMD-K7,262
Amlogic,657
Amlogic AMLA311D2,3522
Amlogic AMLS905D3,815
Amlogic AMLS905X2,754
Amlogic AMLS905X4,500
Amlogic AMLS905X5,1681
Amlogic AMLS905X5M,1046
Amlogic AMLT982,972
Ampere Altra Max,72121
Ampere ARM - 192 Core 3200 MHz,57444
Android virtual,6500
AOSP ranchu,2270
ap201,565
Apple A11 Bionic,4440
Apple A12 Bionic,5051
Apple A12X Bionic,11039
Apple A12Z Bionic,9365
Apple A13 Bionic,5784
Apple A14 Bionic,8548
Apple A15 Bionic,9883
Apple A16,9868
Apple A16 Bionic,10903
Apple A17 Pro,12198
Apple A18,12400
Apple A18 Pro,12864
Apple A19,14469
Apple A19 Pro,14843
Apple A8,1532
Apple A8X,2386
Apple A9,2074
Apple A9X,2506
Apple M1 8 Core 3200 MHz,14131
Apple M1 Max 10 Core 3200 MHz,22156
Apple M1 Pro 10 Core 3200 MHz,21923
Apple M1 Pro 8 Core 3200 MHz,17205
Apple M1 Ultra 20 Core,41373
Apple M2 8 Core 3500 MHz,15642
Apple M2 Max 12 Core 3680 MHz,26849
Apple M2 Pro 10 Core 3480 MHz,21963
Apple M2 Pro 12 Core 3480 MHz,26693
Apple M2 Ultra 24 Core,50864
Apple M3 8 Core,19095
Apple M3 Max 14 Core,36483
Apple M3 Max 16 Core,41259
Apple M3 Pro 11 Core,24835
Apple M3 Pro 12 Core,23932
Apple M3 Ultra 28 Core,68871
Apple M3 Ultra 32 Core,72769
Apple M4 10 Core,23685
Apple M4 8 Core,20737
Apple M4 9 Core,22199
Apple M4 Max 14 Core,38486
Apple M4 Max 16 Core,44002
Apple M4 Pro 12 Core,32742
Apple M4 Pro 14 Core,38022
Apple M5 10 Core,27718
Apple M5 Max 18 Core,58514
Apple M5 Pro 15 Core,48854
Apple M5 Pro 18 Core,58226
ARM - 10 Core 0 MHz,10088
ARM - 10 Core 2000 MHz,9787
ARM - 12 Core 0 MHz,14163
ARM - 12 Core 2000 MHz,16944
ARM - 14 Core 2601 MHz,3278
ARM - 16 Core 0 MHz,19753
ARM - 2 Core 0 MHz,2368
ARM - 20 Core 0 MHz,22504
ARM - 32 Core 2911 MHz,8132
ARM - 32 Core 3000 MHz,8376
ARM - 32 Core 3300 MHz,8684
ARM - 4 Core 0 MHz,5816
ARM - 4 Core 1800 MHz,3185
ARM - 4 Core 1804 MHz,3336
ARM - 4 Core 2016 MHz,3653
ARM - 5 Core 2808 MHz,25147
ARM - 6 Core 0 MHz,8515
ARM - 6 Core 1800 MHz,2039
ARM - 8 Core 0 MHz,7516
ARM - 8 Core 1766 MHz,4080
ARM - 8 Core 1800 MHz,3192
ARM - 8 Core 2208 MHz,2270
ARM - 8 Core 2424 MHz,8610
ARM - 8 Core 3628 MHz,1738
ARM Ampere-1 4 Core 0 MHz,3034
ARM Ampere-1a 192 Core 2600 MHz,47202
ARM Apple A18 Pro 6 Core 0 MHz,12131
ARM Apple M1 (Virtual) 4 Core 0 MHz,10123
ARM Apple M1 Max (Virtual) 10 Core 0 MHz,21197
ARM ARMv7 rev 0 (v7l) 4 Core 0 MHz,335
ARM ARMv7 rev 1 (v7l) 4 Core 1608 MHz,776
ARM ARMv7 rev 1 (v7l) 4 Core 1800 MHz,913
ARM ARMv7 rev 3 (v7l) 4 Core 2065 MHz,984
ARM ARMv7 rev 3 (v7l) 4 Core 2116 MHz,1115
ARM ARMv7 rev 4 (v7l) 2 Core 960 MHz,119
ARM ARMv7 rev 4 (v7l) 4 Core 1200 MHz,398
ARM ARMv7 rev 4 (v7l) 4 Core 1400 MHz,399
ARM ARMv7 rev 5 (v7l) 2 Core 0 MHz,113
ARM ARMv7 rev 5 (v7l) 4 Core 1200 MHz,325
ARM ARMv8 6 Core 0 MHz,4262
ARM ARMv8 8 Core 2500 MHz,4102
ARM ARMv8 rev 1 (v8l) 4 Core 1510 MHz,1042
ARM ARMv8 rev 1 (v8l) 4 Core 1984 MHz,1473
ARM ARMv8 rev 1 (v8l) 6 Core 1510 MHz,2553
ARM ARMv8 rev 1 (v8l) 6 Core 1971 MHz,2510
ARM ARMv8 rev 1 (v8l) 6 Core 1984 MHz,2776
ARM Avalanche-M2 4 Core 2424 MHz,8012
ARM CIX P1 CD8180 7 Core 2500 MHz,5505
ARM Cortex-A15 4 Core 1400 MHz,1185
ARM Cortex-A15 4 Core 1500 MHz,1304
ARM Cortex-A15 4 Core 2000 MHz,923
ARM Cortex-A15 8 Core 1400 MHz,1160
ARM Cortex-A17 3 Core 0 MHz,503
ARM Cortex-A17 4 Core 1800 MHz,781
ARM Cortex-A35 4 Core 0 MHz,413
ARM Cortex-A35 4 Core 1200 MHz,327
ARM Cortex-A35 4 Core 1296 MHz,323
ARM Cortex-A35 4 Core 1512 MHz,336
ARM Cortex-A35 4 Core 2004 MHz,546
ARM Cortex-A53 1 Core 0 MHz,65
ARM Cortex-A53 2 Core 0 MHz,139
ARM Cortex-A53 4 Core 0 MHz,345
ARM Cortex-A53 4 Core 1000 MHz,215
ARM Cortex-A53 4 Core 1008 MHz,313
ARM Cortex-A53 4 Core 1152 MHz,338
ARM Cortex-A53 4 Core 1199 MHz,408
ARM Cortex-A53 4 Core 1200 MHz,280
ARM Cortex-A53 4 Core 1296 MHz,416
ARM Cortex-A53 4 Core 1300 MHz,438
ARM Cortex-A53 4 Core 1333 MHz,207
ARM Cortex-A53 4 Core 1368 MHz,385
ARM Cortex-A53 4 Core 1392 MHz,417
ARM Cortex-A53 4 Core 1400 MHz,266
ARM Cortex-A53 4 Core 1416 MHz,466
ARM Cortex-A53 4 Core 1500 MHz,363
ARM Cortex-A53 4 Core 1512 MHz,470
ARM Cortex-A53 4 Core 1536 MHz,223
ARM Cortex-A53 4 Core 1600 MHz,478
ARM Cortex-A53 4 Core 1608 MHz,462
ARM Cortex-A53 4 Core 1704 MHz,556
ARM Cortex-A53 4 Core 1800 MHz,510
ARM Cortex-A53 4 Core 1908 MHz,638
ARM Cortex-A53 4 Core 1968 MHz,571
ARM Cortex-A53 4 Core 2016 MHz,449
ARM Cortex-A53 4 Core 2040 MHz,593
ARM Cortex-A53 4 Core 600 MHz,220
ARM Cortex-A53 6 Core 1896 MHz,1851
ARM Cortex-A53 8 Core 1512 MHz,739
ARM Cortex-A55 2 Core 0 MHz,330
ARM Cortex-A55 4 Core 0 MHz,415
ARM Cortex-A55 4 Core 1416 MHz,505
ARM Cortex-A55 4 Core 1800 MHz,630
ARM Cortex-A55 4 Core 1908 MHz,707
ARM Cortex-A55 4 Core 1992 MHz,681
ARM Cortex-A55 4 Core 2000 MHz,711
ARM Cortex-A55 4 Core 2016 MHz,755
ARM Cortex-A55 4 Core 2100 MHz,695
ARM Cortex-A55 4 Core 2124 MHz,742
ARM Cortex-A55 4 Core 2208 MHz,798
ARM Cortex-A55 4 Core 2508 MHz,958
ARM Cortex-A55 6 Core 1800 MHz,989
ARM Cortex-A55 8 Core 1416 MHz,1122
ARM Cortex-A55 8 Core 1500 MHz,536
ARM Cortex-A55 8 Core 1800 MHz,3163
ARM Cortex-A57 2 Core 1479 MHz,318
ARM Cortex-A57 4 Core 0 MHz,888
ARM Cortex-A57 4 Core 1479 MHz,956
ARM Cortex-A57 4 Core 1734 MHz,1170
ARM Cortex-A57 4 Core 1912 MHz,990
ARM Cortex-A57 4 Core 2014 MHz,1229
ARM Cortex-A57 4 Core 2035 MHz,1364
ARM Cortex-A57 4 Core 2091 MHz,1148
ARM Cortex-A57 4 Core 2295 MHz,1080
ARM Cortex-A57 8 Core 1500 MHz,1022
ARM Cortex-A57 8 Core 1766 MHz,3766
ARM Cortex-A7 2 Core 1000 MHz,157
ARM Cortex-A7 2 Core 1080 MHz,142
ARM Cortex-A7 2 Core 960 MHz,111
ARM Cortex-A7 2 Core 996 MHz,137
ARM Cortex-A7 4 Core 1000 MHz,278
ARM Cortex-A7 4 Core 1008 MHz,269
ARM Cortex-A7 4 Core 1200 MHz,229
ARM Cortex-A7 4 Core 1296 MHz,253
ARM Cortex-A7 4 Core 1300 MHz,343
ARM Cortex-A7 4 Core 1368 MHz,354
ARM Cortex-A7 4 Core 1392 MHz,318
ARM Cortex-A7 4 Core 900 MHz,232
ARM Cortex-A715 4 Core 2200 MHz,3432
ARM Cortex-A72 1 Core 0 MHz,400
ARM Cortex-A72 16 Core 0 MHz,5192
ARM Cortex-A72 16 Core 2000 MHz,5110
ARM Cortex-A72 16 Core 2200 MHz,5470
ARM Cortex-A72 2 Core 0 MHz,693
ARM Cortex-A72 2 Core 1199 MHz,509
ARM Cortex-A72 2 Core 1703 MHz,842
ARM Cortex-A72 4 Core 0 MHz,2088
ARM Cortex-A72 4 Core 1000 MHz,608
ARM Cortex-A72 4 Core 1200 MHz,174
ARM Cortex-A72 4 Core 1416 MHz,927
ARM Cortex-A72 4 Core 1500 MHz,617
ARM Cortex-A72 4 Core 1600 MHz,667
ARM Cortex-A72 4 Core 1700 MHz,541
ARM Cortex-A72 4 Core 1750 MHz,335
ARM Cortex-A72 4 Core 1800 MHz,671
ARM Cortex-A72 4 Core 1850 MHz,199
ARM Cortex-A72 4 Core 1900 MHz,742
ARM Cortex-A72 4 Core 2000 MHz,761
ARM Cortex-A72 4 Core 2016 MHz,2204
ARM Cortex-A72 4 Core 2100 MHz,675
ARM Cortex-A72 4 Core 2200 MHz,793
ARM Cortex-A72 4 Core 2208 MHz,2290
ARM Cortex-A72 4 Core 2300 MHz,873
ARM Cortex-A72 4 Core 2394 MHz,1254
ARM Cortex-A72 4 Core 2400 MHz,1158
ARM Cortex-A72 4 Core 2800 MHz,314
ARM Cortex-A72 4 Core 800 MHz,279
ARM Cortex-A72 6 Core 1008 MHz,734
ARM Cortex-A72 6 Core 1416 MHz,1071
ARM Cortex-A72 6 Core 1512 MHz,1183
ARM Cortex-A72 8 Core 0 MHz,3077
ARM Cortex-A72 8 Core 2016 MHz,2208
ARM Cortex-A720 12 Core 2600 MHz,6832
ARM Cortex-A720 6 Core 2600 MHz,7228
ARM Cortex-A720 8 Core 2600 MHz,6141
ARM Cortex-A725 10 Core 2808 MHz,25114
ARM Cortex-A73 4 Core 0 MHz,908
ARM Cortex-A73 4 Core 1800 MHz,891
ARM Cortex-A73 4 Core 1844 MHz,1368
ARM Cortex-A73 4 Core 1900 MHz,1547
ARM Cortex-A73 4 Core 1989 MHz,1783
ARM Cortex-A73 4 Core 2100 MHz,1185
ARM Cortex-A73 4 Core 2208 MHz,1211
ARM Cortex-A73 6 Core 1896 MHz,1242
ARM Cortex-A73 6 Core 1992 MHz,1311
ARM Cortex-A73 6 Core 2016 MHz,1445
ARM Cortex-A73 8 Core 1989 MHz,1803
ARM Cortex-A76 2 Core 0 MHz,1949
ARM Cortex-A76 4 Core 1500 MHz,1488
ARM Cortex-A76 4 Core 1608 MHz,2677
ARM Cortex-A76 4 Core 1800 MHz,3119
ARM Cortex-A76 4 Core 2000 MHz,1513
ARM Cortex-A76 4 Core 2400 MHz,2179
ARM Cortex-A76 4 Core 2500 MHz,2342
ARM Cortex-A76 4 Core 2600 MHz,2327
ARM Cortex-A76 4 Core 2700 MHz,2383
ARM Cortex-A76 4 Core 2800 MHz,2481
ARM Cortex-A76 4 Core 2900 MHz,2631
ARM Cortex-A76 4 Core 3000 MHz,2624
ARM Cortex-A76 4 Core 3100 MHz,2734
ARM Cortex-A76 4 Core 3200 MHz,2579
ARM Cortex-A76 4 Core 3300 MHz,2493
ARM Cortex-A76 4 Core 3400 MHz,2580
ARM Cortex-A76 8 Core 0 MHz,1917
ARM Cortex-A76 8 Core 1800 MHz,3064
ARM Cortex-A78 4 Core 1958 MHz,3275
ARM Cortex-A78 4 Core 2000 MHz,3016
ARM Cortex-A78 8 Core,2845
ARM Cortex-A78AE 10 Core 2112 MHz,5520
ARM Cortex-A78AE 12 Core 2201 MHz,6895
ARM Cortex-A78AE 16 Core 0 MHz,9072
ARM Cortex-A78AE 6 Core 1510 MHz,2418
ARM Cortex-A78AE 6 Core 1728 MHz,2778
ARM Cortex-A78AE 8 Core 1984 MHz,3764
ARM Cortex-A78AE 8 Core 2201 MHz,3788
ARM Cortex-X1 4 Core 0 MHz,2326
ARM Cortex-X1 4 Core 1803 MHz,2348
ARM Cortex-X1C 4 Core 2438 MHz,6007
ARM D2000-8 8 Core 2300 MHz,2674
ARM Falkor V1-Kryo 4 Core 1612 MHz,1325
ARM Falkor V1-Kryo 8 Core 1900 MHz,1652
ARM Falkor-V1-Kryo 4 Core 1900 MHz,1656
ARM Firestorm 4 Core 2064 MHz,7804
ARM Firestorm 8 Core 2064 MHz,6775
ARM Firestorm-M1 4 Core 2064 MHz,7740
ARM Firestorm-M1-Pro 8 Core 2064 MHz,9872
ARM FT-2000+-64 64 Core 0 MHz,9605
ARM FT-2000-4 4 Core 2200 MHz,881
ARM FTC662 64 Core 0 MHz,8008
ARM FTC663 8 Core 0 MHz,2408
"ARM HUAWEI,Kunpeng 920 24 Core 2600 MHz",9496
ARM Krait 4 Core 0 MHz,393
ARM Kryo V2 4 Core 2016 MHz,651
ARM Kryo-3XX-Gold 4 Core 1766 MHz,2222
ARM Kryo-3XX-Gold 8 Core 1766 MHz,2372
ARM Kryo-4XX-Gold 1 Core 0 MHz,769
ARM Kryo-4XX-Gold 8 Core 0 MHz,3864
ARM Kryo-4XX-Gold 8 Core 1804 MHz,2531
ARM Kryo-4XX-Silver 4 Core 1766 MHz,3696
ARM Kryo-4XX-Silver 4 Core 1785 MHz,3113
ARM Kryo-4XX-Silver 4 Core 1804 MHz,3172
ARM Kunpeng-920 16 Core 0 MHz,7202
ARM Kunpeng-920 24 Core 0 MHz,8870
ARM Kunpeng-920 24 Core 2600 MHz,9841
ARM Kunpeng-920 8 Core 0 MHz,3989
ARM Kunpeng-920 8 Core 2600 MHz,3910
ARM Neoverse-N1 1 Core 0 MHz,724
ARM Neoverse-N1 10 Core 0 MHz,7390
ARM Neoverse-N1 12 Core 0 MHz,8994
ARM Neoverse-N1 128 Core 2600 MHz,35265
ARM Neoverse-N1 128 Core 2800 MHz,43111
ARM Neoverse-N1 128 Core 3000 MHz,39780
ARM Neoverse-N1 16 Core 0 MHz,11408
ARM Neoverse-N1 2 Core 0 MHz,1516
ARM Neoverse-N1 3 Core 0 MHz,2385
ARM Neoverse-N1 32 Core 0 MHz,17384
ARM Neoverse-N1 32 Core 1700 MHz,11841
ARM Neoverse-N1 4 Core 0 MHz,3118
ARM Neoverse-N1 48 Core 0 MHz,27266
ARM Neoverse-N1 5 Core 0 MHz,3981
ARM Neoverse-N1 6 Core 0 MHz,4575
ARM Neoverse-N1 60 Core 0 MHz,30828
ARM Neoverse-N1 64 Core 0 MHz,28040
ARM Neoverse-N1 64 Core 2200 MHz,20592
ARM Neoverse-N1 64 Core 3000 MHz,24838
ARM Neoverse-N1 8 Core 0 MHz,5976
ARM Neoverse-N1 80 Core 0 MHz,34878
ARM Neoverse-N1 80 Core 2600 MHz,18823
ARM Neoverse-N1 80 Core 2800 MHz,11755
ARM Neoverse-N1 80 Core 3000 MHz,34788
ARM Neoverse-N1 96 Core 2800 MHz,29890
ARM Neoverse-N2 16 Core 0 MHz,14636
ARM Neoverse-N2 2 Core 0 MHz,1987
ARM Neoverse-N2 4 Core 0 MHz,4002
ARM Neoverse-N2 8 Core 2500 MHz,5544
ARM Neoverse-N3 8 Core 0 MHz,8966
ARM Neoverse-V1 1 Core 0 MHz,785
ARM Neoverse-V1 16 Core 0 MHz,11519
ARM Neoverse-V1 2 Core 0 MHz,1567
ARM Neoverse-V1 4 Core 0 MHz,3084
ARM Neoverse-V2 1 Core 0 MHz,944
ARM Neoverse-V2 2 Core 0 MHz,1995
ARM Neoverse-V2 4 Core 0 MHz,3940
ARM Neoverse-V2 72 Core 3411 MHz,56432
ARM Neoverse-V2 72 Core 3447 MHz,57299
ARM Neoverse-V2 72 Core 3465 MHz,57369
ARM Neoverse-V2 72 Core 3519 MHz,57240
ARM Neoverse-V2 96 Core 0 MHz,56557
ARM Oryon 12 Core 3417 MHz,13835
ARM Oryon 8 Core 0 MHz,4955
ARM Phytium D3000 8 Core 2500 MHz,5528
ARM phytium FT1500a 4 Core 2000 MHz,1579
ARM Phytium FTC303 2 Core 1800 MHz,786
"ARM Phytium,D2000-8 8 Core 2000 MHz",2409
"ARM Phytium,D2000-8 8 Core 2300 MHz",2690
"ARM Phytium,D2000-8 E8C 8 Core 2300 MHz",2522
"ARM Phytium,FT-2000-4 4 Core 0 MHz",1658
"ARM Phytium,FT-2000-4 8 Core 2300 MHz",2720
"ARM Phytium,FT-D3000 8 Core 2500 MHz",5601
ARM Phytium-D3000M 8-C 8 Core 1800 MHz,4541
ARM X-Gene 32 Core 3000 MHz,8202
ARM X-Gene 32 Core 3300 MHz,8684
ARM X-Gene 8 Core 0 MHz,1091
ASUS Tinker Board 2-2S,1771
Athlon 64 Dual Core 3800+,736
Athlon 64 Dual Core 4200+,654
Athlon 64 Dual Core 4800+,775
Athlon 64 Dual Core 5000+,850
Athlon 64 Dual Core 5400+,913
Athlon 64 Dual Core 5600+,875
Athlon Dual Core 4050e,670
Athlon Dual Core 4450e,681
Athlon Dual Core 4850e,769
BCM2711,852
BCM2712,3284
BCM2835,1239
Broadcom BCM2712,4389
Broadcom STB (Flattened Device Tree),659
C-QuadCore C4600@2.0GHz,1412
Celeron Dual-Core Q8300 @ 2.50GHz,1670
Celeron Dual-Core T3000 @ 1.80GHz,650
Celeron Dual-Core T3100 @ 1.90GHz,625
Celeron Dual-Core T3300 @ 2.00GHz,633
Celeron Dual-Core T3500 @ 2.10GHz,773
CentaurHauls @2000MHz,6549
CentaurHauls @2400MHz,7784
CentaurHauls @2500MHz,8014
CIX P1 CD8180,9277
CIX P1 CP8180,9892
Common KVM v2,2127
Cortex-A76,51
DG1000FGF84HT,3137
DG1101SKF84HV,3146
DG1201SLF87HW,2369
DG1301SML87HY,3624
DG1401SNF87ID,3645
DG1701SNF87IG,2981
DO-Regular,1077
Dragonwing - IQX7181 - Qualcomm Oryon,21569
Dragonwing QCS5430,4650
Dragonwing QCS6490,6175
Dual-Core AMD Opteron 1220 SE,748
Embedded Ryzen V4728X,24000
Essgoo,497
Fabrikams XY9 @ 3.15 GHz,6715
Firestorm-M1,4295
Game Console R35S-R36S,640
General Purpose,3396
Generic DT based system,639
Giada JHS558 (Android),2022
Google GS201,7176
Google R11 BtWifi Evt1.1,187
Google Tensor,6701
Google Tensor G3,8036
Google Tensor G4,8221
Google Tensor G5,11942
Grandstream GXV3480 Video Phone,1078
Hardkernel ODROID-N2Plus,2115
Haudio,786
"Haydn based on Qualcomm Technologies, Inc SM8350",5425
hi3751,513
hi6210sft,796
hi6250,2200
hi6620oem,396
High Performance Datacenter v,1610
HiSilicon Kirin,6461
HiSilicon Kirin 10,6764
HiSilicon Kirin 20,4929
HiSilicon Kirin 659,1893
HiSilicon Kirin 710,3016
Hisilicon Kirin 925,1053
Hisilicon Kirin 930,1415
Hisilicon Kirin 935,1599
HiSilicon Kirin 950,2868
Hisilicon Kirin 955,2491
HiSilicon Kirin 960,2897
HiSilicon Kirin 970,2908
Hisilicon Kirin 990,4021
Hisilicon Kirin710,2447
Hisilicon Kirin810,2945
Hisilicon Kirin820,4567
Hisilicon Kirin9000,5083
Hisilicon Kirin970,2692
Hisilicon Kirin980,4397
Hisilicon Kirin985,4162
HP Hexa-Core 2.0GHz,1741
Hygon C86 3185 8-core,9243
Hygon C86 3250 8-core,11365
Hygon C86 3330 4-core,6031
Hygon C86 3350 8-core,12795
Hygon C86 3350E 8-core,10771
Hygon C86 3350M 8-core,4801
Hygon C86 52xx series,4080
Hygon C86 7255 16-core,18831
Hygon C86-3G,13090
Hygon C86-3G (OPN 3350M),4660
Hygon C86-3G (OPN:3350),11656
Hygon C86-3G (OPN:3350M),4742
Hygon C86-3G-3G (OPN:3350),11712
Hygon C86-4G (OPN:3430E),9445
Hygon C86-4G (OPN:3450),17940
Hygon C86-4G (OPN:3450E),19177
Hygon C86-4G (OPN:3450M),13995
Hygon C86-4G (OPN:3490),22246
Hygon C86-4G (OPN:5440),21230
Hygon Dhyana,9784
Intel 1300 @ 1.66GHz,461
Intel 1400 @ 1.83GHz,528
Intel 1500 @ 2.00GHz,551
Intel 2.80GHz,341
Intel 300,7251
Intel 300T,5567
Intel Atom 230 @ 1.60GHz,169
Intel Atom 330 @ 1.60GHz,381
Intel Atom C1110,3170
Intel Atom C2338 @ 1.74GHz,584
Intel Atom C2350 @ 1.74GHz,531
Intel Atom C2358 @ 1.74GHz,562
Intel Atom C2538 @ 2.40GHz,968
Intel Atom C2550 @ 2.40GHz,1422
Intel Atom C2558 @ 2.40GHz,1424
Intel Atom C2750 @ 2.40GHz,2787
Intel Atom C2750 @ 2.41GHz,2174
Intel Atom C2758 @ 2.40GHz,2317
Intel Atom C3338 @ 1.50GHz,1028
Intel Atom C3508 @ 1.60GHz,1831
Intel Atom C3538 @ 2.10GHz,1910
Intel Atom C3558 @ 2.20GHz,2431
Intel Atom C3708 @ 1.70GHz,3750
Intel Atom C3758 @ 2.20GHz,4803
Intel Atom C3758R @ 2.40GHz,5086
Intel Atom C3808 @ 2.00GHz,5671
Intel Atom C3858 @ 2.00GHz,5040
Intel Atom C3958 @ 2.00GHz,3929
Intel Atom C5125,8631
Intel Atom C5315,2980
Intel Atom D2500 @ 1.86GHz,251
Intel Atom D2550 @ 1.86GHz,428
Intel Atom D2560 @ 2.00GHz,433
Intel Atom D2700 @ 2.13GHz,467
Intel Atom D2701 @ 2.13GHz,515
Intel Atom D410 @ 1.66GHz,180
Intel Atom D425 @ 1.80GHz,185
Intel Atom D510 @ 1.66GHz,406
Intel Atom D525 @ 1.80GHz,402
Intel Atom E3805 @ 1.33GHz,406
Intel Atom E3815 @ 1.46GHz,193
Intel Atom E3825 @ 1.33GHz,378
Intel Atom E3826 @ 1.46GHz,334
Intel Atom E3827 @ 1.74GHz,480
Intel Atom E3840 @ 1.91GHz,704
Intel Atom E3845 @ 1.91GHz,1071
Intel Atom E3900 @ 1.60GHz,1953
Intel Atom E660 @ 1.30GHz,177
Intel Atom E680 @ 1.60GHz,225
Intel Atom K510 @ 1.66GHz,385
Intel Atom N2100 @ 1.60GHz,193
Intel Atom N2600 @ 1.60GHz,344
Intel Atom N270 @ 1.60GHz,136
Intel Atom N280 @ 1.66GHz,157
Intel Atom N2800 @ 1.86GHz,444
Intel Atom N435 @ 1.33GHz,153
Intel Atom N450 @ 1.66GHz,200
Intel Atom N455 @ 1.66GHz,188
Intel Atom N470 @ 1.83GHz,224
Intel Atom N475 @ 1.83GHz,179
Intel Atom N550 @ 1.50GHz,304
Intel Atom N570 @ 1.66GHz,360
Intel Atom P5322,7378
Intel Atom P5342,13085
Intel Atom P5362,17276
Intel Atom S1260 @ 2.00GHz,526
Intel Atom T5700 @ 1.70GHz,2363
Intel Atom x5-E3930 @ 1.30GHz,879
Intel Atom x5-E3940 @ 1.60GHz,1816
Intel Atom x5-E8000 @ 1.04GHz,990
Intel Atom x5-Z8300 @ 1.44GHz,843
Intel Atom x5-Z8330 @ 1.44GHz,800
Intel Atom x5-Z8350 @ 1.44GHz,895
Intel Atom x5-Z8500 @ 1.44GHz,1241
Intel Atom x5-Z8550 @ 1.44GHz,1143
Intel Atom x6211E @ 1.20GHz,1695
Intel Atom x6211E @ 1.30GHz,1762
Intel Atom x6214RE @ 1.40GHz,1109
Intel Atom x6413E @ 1.50GHz,3726
Intel Atom x6414RE @ 1.50GHz,2128
Intel Atom x6425E @ 2.00GHz,3699
Intel Atom x6425RE @ 1.90GHz,2819
Intel Atom x6427FE @ 1.90GHz,3196
Intel Atom x7-E3950 @ 1.60GHz,2052
Intel Atom x7-Z8700 @ 1.60GHz,1322
Intel Atom x7-Z8750 @ 1.60GHz,1294
Intel Atom x7211E,2309
Intel Atom x7211RE,2214
Intel Atom x7213RE,2594
Intel Atom x7405C,5218
Intel Atom x7425E,5237
Intel Atom x7433RE,4100
Intel Atom x7809C,9409
Intel Atom x7835RE,7051
Intel Atom Z2760 @ 1.80GHz,298
Intel Atom Z3530 @ 1.33GHz,565
Intel Atom Z3560 @ 1.00GHz,749
Intel Atom Z3560 @ 1.83GHz,690
Intel Atom Z3580 @ 1.33GHz,802
Intel Atom Z3735D @ 1.33GHz,704
Intel Atom Z3735E @ 1.33GHz,557
Intel Atom Z3735F @ 1.33GHz,542
Intel Atom Z3735G @ 1.33GHz,772
Intel Atom Z3736F @ 1.33GHz,496
Intel Atom Z3740 @ 1.33GHz,638
Intel Atom Z3740D @ 1.33GHz,618
Intel Atom Z3745 @ 1.33GHz,621
Intel Atom Z3745D @ 1.33GHz,599
Intel Atom Z3770 @ 1.46GHz,728
Intel Atom Z3770D @ 1.49GHz,488
Intel Atom Z3775 @ 1.46GHz,702
Intel Atom Z3775D @ 1.49GHz,794
Intel Atom Z3795 @ 1.60GHz,1196
Intel Atom Z510 @ 1.10GHz,127
Intel Atom Z515 @ 1.20GHz,142
Intel Atom Z520 @ 1.33GHz,122
Intel Atom Z530 @ 1.60GHz,183
Intel Atom Z540 @ 1.86GHz,227
Intel Atom Z550 @ 2.00GHz,248
Intel Atom Z670 @ 1.50GHz,158
Intel CC150 @ 3.50GHz,14375
Intel Celeron 1.70GHz,101
Intel Celeron 1.80GHz,96
Intel Celeron 1000M @ 1.80GHz,1062
Intel Celeron 1000MHz,139
Intel Celeron 1005M @ 1.90GHz,1115
Intel Celeron 1007U @ 1.50GHz,841
Intel Celeron 1017U @ 1.60GHz,890
Intel Celeron 1019Y @ 1.00GHz,576
Intel Celeron 1020E @ 2.20GHz,1406
Intel Celeron 1020M @ 2.10GHz,1275
Intel Celeron 1037U @ 1.80GHz,1037
Intel Celeron 1047UE @ 1.40GHz,748
Intel Celeron 1066MHz,168
Intel Celeron 1100MHz,113
Intel Celeron 1133MHz,184
Intel Celeron 1200MHz,159
Intel Celeron 1300MHz,187
Intel Celeron 1333MHz,189
Intel Celeron 1400MHz,197
Intel Celeron 2.00GHz,125
Intel Celeron 2.10GHz,159
